Prime,Target,Type,Condition,ITI,TotalTrialTime
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_100.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_180.jpg,pos_pos,2,3.384773444,5.584773444
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_102.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_025.jpg,pos_neg,6,5.106995667,7.306995667
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_216.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_154.jpg,pos_pos,2,2.694297254,4.894297254
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_012.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_421.jpg,neut_neut,1,3.162551222,5.362551222
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_054.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_033.jpg,neut_neut,1,3.773662333,5.973662333
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_231.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_230.jpg,neg_neg,3,4.884773444,7.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_393.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_199.jpg,neut_pos,4,3.495884556,5.695884556
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_348.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_187.jpg,neut_neut,1,2.551440111,4.751440111
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_147.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_054.jpg,pos_pos,2,3.551440111,5.751440111
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_286.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_153.jpg,neg_neut,5,3.995884556,6.195884556
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_050.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_380.jpg,pos_neut,4,3.551440111,5.751440111
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_037.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_078.jpg,pos_pos,2,2.662551222,4.862551222
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_386.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_202.jpg,neut_pos,4,4.440329,6.640329
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_130.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_199.jpg,neut_neg,5,2.495884556,4.695884556
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_422.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_336.jpg,neut_neut,1,2.853027413,5.053027413
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_180.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_155.jpg,neg_neg,3,2.579217889,4.779217889
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_212.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_241.jpg,pos_neg,6,4.218106778,6.418106778
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_248.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_126.jpg,pos_neg,6,4.440329,6.640329
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_164.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_277.jpg,neut_neg,5,3.440329,5.640329
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_110.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_117.jpg,neg_neg,3,3.018106778,5.218106778
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_163.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_370.jpg,neut_neut,1,5.551440111,7.751440111
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_182.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_010.jpg,neg_neg,3,3.062551222,5.262551222
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_096.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_103.jpg,neut_pos,4,3.218106778,5.418106778
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_256.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_358.jpg,neg_neut,5,3.699588259,5.899588259
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_252.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_433.jpg,neg_neut,5,2.789535349,4.989535349
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_368.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_245.jpg,neut_neut,1,2.757789317,4.957789317
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_049.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_062.jpg,neg_pos,6,2.468106778,4.668106778
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_329.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_100.jpg,neut_neut,1,2.821281381,5.021281381
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_091.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_224.jpg,neg_pos,6,3.884773444,6.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_325.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_291.jpg,neut_neg,5,2.726043286,4.926043286
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_251.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_331.jpg,neg_neut,5,4.218106778,6.418106778
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_144.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_022.jpg,neg_neg,3,4.662551222,6.862551222
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_009.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_148.jpg,neg_neut,5,3.062551222,5.262551222
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_078.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_121.jpg,neut_pos,4,4.884773444,7.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_103.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_341.jpg,neg_neut,5,4.106995667,6.306995667
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_219.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_217.jpg,pos_neg,6,2.495884556,4.695884556
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_041.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_310.jpg,pos_neut,4,2.884773444,5.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_270.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_225.jpg,neg_neg,3,4.440329,6.640329
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_267.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_243.jpg,pos_pos,2,3.162551222,5.362551222
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_254.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_168.jpg,pos_pos,2,3.699588259,5.899588259
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_249.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_116.jpg,neg_neg,3,4.218106778,6.418106778
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_066.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_213.jpg,pos_neg,6,5.773662333,7.973662333
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_221.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_086.jpg,pos_neg,6,2.973662333,5.173662333
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_075.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_301.jpg,neut_neut,1,3.329217889,5.529217889
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_219.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_261.jpg,neg_neg,3,5.329217889,7.529217889
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_093.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_123.jpg,neg_pos,6,2.853027413,5.053027413
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_222.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_250.jpg,pos_pos,2,4.440329,6.640329
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_081.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_079.jpg,neut_neg,5,3.995884556,6.195884556
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_207.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_120.jpg,neg_neg,3,4.884773444,7.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_021.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_228.jpg,neg_neg,3,2.551440111,4.751440111
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_204.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_350.jpg,pos_neut,4,3.440329,5.640329
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_259.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_401.jpg,neut_neut,1,3.773662333,5.973662333
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_394.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_074.jpg,neut_pos,4,3.551440111,5.751440111
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_288.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_376.jpg,neut_neut,1,3.106995667,5.306995667
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_082.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_232.jpg,neg_neg,3,3.384773444,5.584773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_070.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_132.jpg,neut_pos,4,2.606995667,4.806995667
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_115.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_243.jpg,pos_neut,4,3.551440111,5.751440111
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_143.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_314.jpg,neg_neut,5,3.106995667,5.306995667
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_051.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_427.jpg,neut_neut,1,4.662551222,6.862551222
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_402.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_424.jpg,neut_neut,1,3.495884556,5.695884556
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_160.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_143.jpg,neut_pos,4,4.218106778,6.418106778
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_070.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_416.jpg,neg_neut,5,2.662551222,4.862551222
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_260.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_083.jpg,pos_neut,4,3.773662333,5.973662333
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_166.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_072.jpg,pos_pos,2,2.757789317,4.957789317
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_048.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_162.jpg,neg_neg,3,2.821281381,5.021281381
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_320.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_123.jpg,neut_neut,1,2.523662333,4.723662333
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_080.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_065.jpg,pos_pos,2,2.789535349,4.989535349
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_229.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_182.jpg,neg_pos,6,5.551440111,7.751440111
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_148.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_057.jpg,neg_pos,6,3.329217889,5.529217889
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_316.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_085.jpg,neut_neut,1,2.468106778,4.668106778
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_056.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_046.jpg,pos_pos,2,2.884773444,5.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_124.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_297.jpg,pos_neut,4,3.018106778,5.218106778
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_071.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_145.jpg,neg_pos,6,2.929217889,5.129217889
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_286.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_240.jpg,neut_neut,1,2.726043286,4.926043286
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_362.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_266.jpg,neut_neg,5,3.995884556,6.195884556
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_157.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_109.jpg,pos_pos,2,3.273662333,5.473662333
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_179.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_195.jpg,neut_neut,1,4.662551222,6.862551222
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_415.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_210.jpg,neut_neg,5,3.884773444,6.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_355.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_279.jpg,neut_neg,5,2.579217889,4.779217889
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_111.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_096.jpg,pos_neg,6,3.625514185,5.825514185
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_083.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_191.jpg,pos_pos,2,2.662551222,4.862551222
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_141.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_206.jpg,neg_neg,3,2.440329,4.640329
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_399.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_052.jpg,neut_neg,5,2.634773444,4.834773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_171.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_163.jpg,neg_neg,3,3.218106778,5.418106778
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_221.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_075.jpg,neg_pos,6,5.106995667,7.306995667
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_031.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_233.jpg,pos_pos,2,2.694297254,4.894297254
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_117.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_191.jpg,pos_neut,4,4.884773444,7.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_223.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_140.jpg,neut_pos,4,3.162551222,5.362551222
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_089.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_263.jpg,pos_pos,2,5.106995667,7.306995667
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_073.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_192.jpg,neg_pos,6,3.551440111,5.751440111
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_107.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_196.jpg,neut_neg,5,3.218106778,5.418106778
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_196.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_198.jpg,pos_neg,6,2.440329,4.640329
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_078.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_158.jpg,neg_neg,3,2.973662333,5.173662333
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_210.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_142.jpg,pos_neg,6,4.218106778,6.418106778
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_242.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_383.jpg,pos_neut,4,2.468106778,4.668106778
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_258.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_138.jpg,pos_pos,2,2.606995667,4.806995667
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_053.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_072.jpg,pos_neg,6,2.662551222,4.862551222
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_315.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_070.jpg,neut_pos,4,4.440329,6.640329
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_169.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_030.jpg,neut_neg,5,3.106995667,5.306995667
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_345.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_428.jpg,neut_neut,1,3.773662333,5.973662333
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_131.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_410.jpg,neut_neut,1,5.773662333,7.973662333
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_181.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_044.jpg,neg_neg,3,2.551440111,4.751440111
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_255.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_189.jpg,neg_pos,6,4.662551222,6.862551222
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_031.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_059.jpg,neg_pos,6,3.995884556,6.195884556
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_269.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_087.jpg,pos_pos,2,2.579217889,4.779217889
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_230.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_312.jpg,neut_neut,1,2.821281381,5.021281381
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_007.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_207.jpg,neut_pos,4,3.495884556,5.695884556
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_419.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_021.jpg,neut_neut,1,4.440329,6.640329
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_046.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_077.jpg,neg_neg,3,2.662551222,4.862551222
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_279.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_235.jpg,neut_pos,4,2.523662333,4.723662333
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_202.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_026.jpg,neg_neg,3,3.273662333,5.473662333
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_183.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_169.jpg,neg_neg,3,2.929217889,5.129217889
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_055.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_265.jpg,pos_pos,2,3.106995667,5.306995667
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_136.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_193.jpg,pos_pos,2,3.625514185,5.825514185
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_045.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_296.jpg,pos_neg,6,5.551440111,7.751440111
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_142.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_271.jpg,pos_neut,4,3.018106778,5.218106778
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_201.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_131.jpg,neg_neg,3,3.773662333,5.973662333
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_047.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_236.jpg,pos_pos,2,3.329217889,5.529217889
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_269.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_295.jpg,neg_neg,3,2.884773444,5.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_135.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_237.jpg,pos_pos,2,2.634773444,4.834773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_364.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_400.jpg,neut_neut,1,3.384773444,5.584773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_127.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_190.jpg,neut_neut,1,2.884773444,5.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_125.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_275.jpg,neut_neg,5,4.218106778,6.418106778
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_134.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_068.jpg,pos_neg,6,3.884773444,6.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_294.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_178.jpg,neg_neut,5,4.662551222,6.862551222
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_239.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_084.jpg,neg_neut,5,4.884773444,7.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_186.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_404.jpg,neut_neut,1,2.726043286,4.926043286
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_211.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_150.jpg,pos_pos,2,3.062551222,5.262551222
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_055.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_342.jpg,neg_neut,5,3.699588259,5.899588259
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_259.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_046.jpg,pos_neut,4,3.995884556,6.195884556
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_041.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_319.jpg,neg_neut,5,4.106995667,6.306995667
