Prime,Target,Type,Condition,ITI,TotalTrialTime
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_283.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_103.jpg,neg_neg,3,5.551440111,7.751440111
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_161.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_191.jpg,neut_neut,1,3.625514185,5.825514185
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_244.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_390.jpg,neg_neut,5,2.495884556,4.695884556
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_052.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_277.jpg,pos_neg,6,2.973662333,5.173662333
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_265.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_290.jpg,pos_neg,6,3.329217889,5.529217889
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_271.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_044.jpg,neut_pos,4,3.551440111,5.751440111
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_151.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_235.jpg,pos_neg,6,3.699588259,5.899588259
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_288.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_225.jpg,neg_pos,6,2.884773444,5.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_054.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_333.jpg,neg_neut,5,2.821281381,5.021281381
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_036.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_400.jpg,pos_neut,4,2.853027413,5.053027413
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_150.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_196.jpg,pos_pos,2,5.551440111,7.751440111
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_243.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_303.jpg,neut_neut,1,3.162551222,5.362551222
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_055.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_079.jpg,neg_neut,5,3.273662333,5.473662333
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_296.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_106.jpg,neg_neg,3,2.523662333,4.723662333
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_034.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_287.jpg,neut_neut,1,3.440329,5.640329
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_097.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_359.jpg,pos_neut,4,3.884773444,6.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_099.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_247.jpg,pos_pos,2,3.218106778,5.418106778
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_415.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_120.jpg,neut_neg,5,3.995884556,6.195884556
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_383.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_068.jpg,neut_neg,5,5.106995667,7.306995667
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_108.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_286.jpg,pos_neg,6,3.106995667,5.306995667
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_051.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_118.jpg,pos_pos,2,2.634773444,4.834773444
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_169.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_057.jpg,pos_pos,2,3.329217889,5.529217889
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_123.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_170.jpg,neg_neg,3,4.662551222,6.862551222
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_148.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_083.jpg,pos_pos,2,4.440329,6.640329
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_107.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_073.jpg,pos_neg,6,4.440329,6.640329
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_250.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_409.jpg,neut_neut,1,3.018106778,5.218106778
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_278.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_054.jpg,neg_neut,5,3.329217889,5.529217889
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_032.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_192.jpg,pos_pos,2,3.384773444,5.584773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_230.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_224.jpg,neg_neg,3,3.699588259,5.899588259
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_323.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_195.jpg,neut_pos,4,4.218106778,6.418106778
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_188.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_052.jpg,pos_neg,6,2.884773444,5.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_186.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_082.jpg,neut_pos,4,4.218106778,6.418106778
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_404.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_301.jpg,neut_neut,1,3.995884556,6.195884556
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_213.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_364.jpg,pos_neut,4,2.973662333,5.173662333
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_078.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_325.jpg,neut_neut,1,2.789535349,4.989535349
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_012.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_166.jpg,neut_pos,4,3.106995667,5.306995667
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_220.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_243.jpg,pos_pos,2,3.773662333,5.973662333
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_135.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_146.jpg,neut_pos,4,3.551440111,5.751440111
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_248.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_387.jpg,neut_neut,1,4.662551222,6.862551222
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_336.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_259.jpg,neut_neut,1,2.579217889,4.779217889
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_251.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_255.jpg,neg_neg,3,3.062551222,5.262551222
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_044.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_251.jpg,neg_pos,6,2.606995667,4.806995667
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_037.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_182.jpg,neg_neg,3,4.884773444,7.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_190.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_273.jpg,pos_neg,6,2.662551222,4.862551222
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_267.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_183.jpg,neg_pos,6,2.440329,4.640329
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_075.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_142.jpg,pos_neut,4,2.551440111,4.751440111
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_178.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_119.jpg,neg_neg,3,3.773662333,5.973662333
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_314.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_280.jpg,neut_neg,5,2.662551222,4.862551222
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_085.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_093.jpg,pos_pos,2,3.551440111,5.751440111
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_295.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_110.jpg,neg_neg,3,2.929217889,5.129217889
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_312.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_028.jpg,neut_neg,5,2.884773444,5.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_077.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_049.jpg,neg_neg,3,5.773662333,7.973662333
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_132.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_308.jpg,neg_neut,5,3.495884556,5.695884556
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_096.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_042.jpg,neut_neg,5,3.625514185,5.825514185
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_217.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_227.jpg,neg_pos,6,2.495884556,4.695884556
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_131.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_201.jpg,neut_neut,1,4.106995667,6.306995667
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_254.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_085.jpg,neg_neg,3,4.884773444,7.084773444
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_066.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_094.jpg,neg_pos,6,2.757789317,4.957789317
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_105.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_429.jpg,pos_neut,4,5.329217889,7.529217889
C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_043.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_332.jpg,neut_neut,1,2.694297254,4.894297254
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_079.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_154.jpg,neg_pos,6,2.726043286,4.926043286
C:\Users\MNC User\Desktop\Pessoa\UPN\NegativePics_216/mut_166.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\NeutralPics_216/neu_145.jpg,neg_neut,5,2.821281381,5.021281381
C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_124.jpg,C:\Users\MNC User\Desktop\Pessoa\UPN\PositivePics_216/ero_256.jpg,pos_pos,2,2.468106778,4.668106778
